,cmpdname,isosmiles,target
1882,unnamed,CCCCCCN=Cc1c(O)c(O)c(C(C)C)c2cc(C)c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(C=NCCCCCC)c4c3O)c(O)c12,0
1883,Clarithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,1
1884,benzotriazol-1-yl 1H-indole-5-carboxylate,C1=CC=C2C(=C1)N=NN2OC(=O)C3=CC4=C(C=C3)NC=C4,1
1885,unnamed,CSc1nnc(SC)c2[nH]cnc12,0
1886,unnamed,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,0
1887,acetyl-CoA(4-),CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
1888,unnamed,NCCOB(c1ccccc1)c1ccccc1,0
1889,"2-[[(1R)-1-[7-Methyl-2-(4-morpholinyl)-4-oxo-4H-pyrido[1,2-a]pyrimidin-9-yl]ethyl]amino]benzoic acid",CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,1
1890,Deoxycytidine-diphosphate,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O,1
1891,unnamed,Cc1cc(O)n2cnnc2n1,0
1892,alpha-linolenoyl-CoA(4-),CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
1893,1-[4-(Naphthalen-1-ylmethyl)piperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)CC2=CC=CC3=CC=CC=C32,1
1894,unnamed,CC1=CC(C)(C)NC(=S)N1CCO,0
1895,unnamed,N=C(N)N.O=S(=O)(O)O,0
1896,unnamed,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0
1897,3-{[(1-methyl-1H-pyrazol-3-yl)carbonyl]amino}benzoic acid,CN1C=CC(=N1)C(=O)NC2=CC=CC(=C2)C(=O)O,1
1898,"N-[(2S)-1-[[(1S,2S)-1-(1,3-benzothiazol-2-yl)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]-4-methoxy-1H-indole-2-carboxamide",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](C2=NC3=CC=CC=C3S2)O)NC(=O)C4=CC5=C(N4)C=CC=C5OC,1
1899,unnamed,Cn1c2c(sc1=O)CCC2,0
1900,unnamed,O=C(O)c1cc2cccc(O)c2cc1O,0
1901,6-(Ethylamino)pyridine-3-carbonitrile,CCNC1=NC=C(C=C1)C#N,1
1902,4-(1H-imidazol-2-yl)pyridine,C1=CN=CC=C1C2=NC=CN2,1
1903,Ruxolitinib,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,1
1904,Levofloxacin,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,1
1905,Emtricitabine and tenofovir disoproxil fumarate,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C.C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F.C(=C/C(=O)O)\\C(=O)O,1
1906,Coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,1
1907,Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1
1908,Fumarate,C(=C/C(=O)[O-])\\C(=O)[O-],1
1909,2-Amino-4-methylpyridine,CC1=CC(=NC=C1)N,1
1910,1H-Indazol-3-amine,C1=CC=C2C(=C1)C(=NN2)N,1
1911,unnamed,CC1=CC(C)=Nc2cc(Cl)ccc2N1,0
1912,unnamed,CCC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)O)c4n1[Zn-2]31n3c(c(C)c(CC)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)O)=C2C,0
1913,unnamed,c1ccc(-c2cc(N3CCOCC3)c3ccccc3n2)cc1,0
1914,"1-[(4S)-4-phenyl-3,4-dihydro-1H-isoquinolin-2-yl]ethanone",CC(=O)N1C[C@H](C2=CC=CC=C2C1)C3=CC=CC=C3,1
1915,"(18Z)-1,14-dihydroxy-12-[(E)-1-(4-hydroxy-3-methoxycyclohexyl)prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-17-prop-2-enyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone",CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(/C=C(\\C1)/C)CC=C)O)C)/C(=C/C4CCC(C(C4)OC)O)/C)O)C)OC)OC,1
1916,unnamed,[N-]=[N+]=C(S(=O)(=O)O)S(=O)(=O)O,0
1917,unnamed,O=C1NC2CCCCC2C(=O)N1OS(=O)(=O)c1ccccc1,0
1918,unnamed,O=Cc1nc2ccccc2s1,0
1919,(R)-4'-phosphonatopantothenate(3-),CC(C)(COP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)[O-])O,1
1920,unnamed,Nc1ccc(S(=O)(=O)C(=O)O)cc1,0
1921,4-Aminosalicylic acid,C1=CC(=C(C=C1N)O)C(=O)O,1
1922,unnamed,CCCCCCc1cc2c(O)c(C(c3ccccc3)c3c(O)c4cc(CCCCCC)c(O)cc4oc3=O)c(=O)oc2cc1O,0
1923,Pyrophosphate ion,[O-]P(=O)([O-])OP(=O)([O-])[O-],1
1924,unnamed,O=c1c2ccccc2c2ccc3c4ccc5c(=O)c6ccccc6c6ccc(c7ccc1c2c73)c4c56,0
1925,Nicotinamide adenine dinucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,1
1926,unnamed,CCCC(=O)Nc1cc(C)c(NC(=O)CN(CC)CC)c(C)c1,0
1927,Glutathione,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,1
1928,unnamed,Nc1nc(-c2ccccc2)nc(N)c1N=O,0
1929,unnamed,CC[N+]12CN3CN(CN(C3)C1)C2,0
1930,unnamed,O=C(c1ccccc1)N1CN(C(=O)c2ccccc2)CN(C(=O)c2ccccc2)C1,0
1931,"(E,E,E,E)-Squalene",CC(=CCC/C(=C/CC/C(=C/CC/C=C(\\C)/CC/C=C(/C)\\CCC=C(C)C)/C)/C)C,1
1932,unnamed,NC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0
1933,"(3S,10R,13S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",C[C@]12CCC3C(C1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,1
1934,Cannabidiol,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,1
1935,unnamed,CC(C)(C)CC1=COC(C=O)(CC(C)(C)C)CC1,0
1936,unnamed,CC1CC(C)(C)OB(OC(C)CC(C)(C)OB2OC(C)CC(C)(C)O2)O1,0
1937,Unii-dai4WL7JQ6,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)NC)(C)F)O)OC4=CC=CC=C4.C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)NC)(C)F)O)OC4=CC=CC=C4.OS(=O)(=O)O,1
1938,Amoxicillin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,1
1939,unnamed,OC(=C[PH](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,0
1940,unnamed,CC(=O)O[Hg]CC(O)Cn1c(=O)c2c(ncn2C)n(C)c1=O,0
1941,unnamed,Cc1nc(O)nc(O)c1Cc1ccc(Cl)cc1,0
1942,unnamed,COCCOC(C)C(=O)C(O)S(=O)(=O)O,0
1943,Prasugrel,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,1
1944,unnamed,Oc1cc2c(nn1)CCCC2,0
1945,Bucillamine,CC(C)(C(=O)N[C@@H](CS)C(=O)O)S,1
1946,unnamed,OC1C(O)C(O)C2(CO2)C(O)C1O,0
1947,unnamed,CC(=O)Oc1ccccc1C(=O)O,0
1948,unnamed,Cc1cc2oc3ccccc3c(=O)c2c(C)c1Cl,0
1949,unnamed,CC(=O)Nc1ccc(S(=O)(=O)NN=Cc2ccco2)cc1,0
1950,unnamed,CC(CN(C)C)Sc1nnc(SC(C)CN(C)C)s1,0
1951,Citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,1
1952,"(2S,3S)-2-methylcitrate",C[C@H](C(=O)[O-])[C@@](CC(=O)[O-])(C(=O)[O-])O,1
1953,unnamed,CCCCOP(=S)(OCCCC)SC1(SC)SSC=C1CC(C)(C)C,0
1954,"(E,4S)-4-azanyl-5-[(3S)-2-oxidanylidenepyrrolidin-3-yl]pent-2-enoic acid",C1CNC(=O)[C@@H]1C[C@@H](/C=C/C(=O)O)N,1
1955,Regadenoson,CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,1
1956,4-tert-Butylcatechol,CC(C)(C)C1=CC(=C(C=C1)O)O,1
1957,1-Aminoisoquinoline,C1=CC=C2C(=C1)C=CN=C2N,1
1958,Acebilustat,C1[C@H]2CN([C@@H]1CN2CC3=CC=C(C=C3)OC4=CC=C(C=C4)C5=NC=CO5)CC6=CC=C(C=C6)C(=O)O,1
1959,unnamed,c1ccc2c(c1)CCN(NCCN1CCCC1)C2,0
1960,4-Fumarylacetoacetate(2-),C(C(=O)CC(=O)[O-])C(=O)/C=C/C(=O)[O-],1
1961,"(2,6-Difluorophenyl)(pyrrolidin-1-yl)methanone",C1CCN(C1)C(=O)C2=C(C=CC=C2F)F,1
1962,(3R)-1-(2-fluorophenyl)-3-(methylamino)pyrrolidin-2-one,CN[C@@H]1CCN(C1=O)C2=CC=CC=C2F,1
1963,1-[4-(2-Fluorophenyl)sulfonylpiperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CC=C2F,1
1964,Nafamostat mesylate,CS(=O)(=O)O.CS(=O)(=O)O.C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,1
1965,"(1R,5R)-N-methyl-N-(1H-pyrazol-4-yl)bicyclo[3.1.0]hexane-1-carboxamide",CN(C1=CNN=C1)C(=O)[C@@]23CCC[C@@H]2C3,1
1966,vitamin B12,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co],1
1967,unnamed,OC1CC2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,0
1968,unnamed,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,0
1969,beta-D-galactose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,1
1970,Methylcobalamin,[CH3-].CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)OC(C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\\C8=N/C(=C(\\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+2],1
1971,unnamed,CSc1cc(SC)ncn1,0
1972,(N(omega)-L-arginino)succinate(1-),C(C[C@@H](C(=O)[O-])[NH3+])C[NH+]=C(N)NC(CC(=O)[O-])C(=O)[O-],1
1973,unnamed,COc1ccc(CC(NC(=O)NSc2ccccc2)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0
1974,Sodium valproate,CCCC(CCC)C(=O)[O-].[Na+],1
1975,Methylprednisolone sodium succinate,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],1
1976,unnamed,CC(CSC(=N)N)C(N)=O,0
1977,O-phosphonato-L-homoserine(2-),C(COP(=O)([O-])[O-])[C@@H](C(=O)[O-])[NH3+],1
1978,unnamed,c1cnc2c(c1)ccc1cccnc12,0
1979,unnamed,CC(C)(Br)C(=O)C(Br)Br,0
1980,unnamed,CNP(=S)(Oc1cc(Cl)c(Cl)cc1Cl)N1CCN(c2ccc(Cl)cc2)CC1,0
1981,unnamed,CCN(CC)CCN=Cc1c(O)c(O)c(C(C)C)c2cc(C)c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(C=NCCN(CC)CC)c4c3O)c(O)c12,0
1982,unnamed,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,0
1983,unnamed,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)CC1CCCCN1C3,0
1984,(S)-2-Amino-6-oxohexanoate,C(CC=O)C[C@@H](C(=O)[O-])[NH3+],1
1985,Tramadol hydrochloride,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O.Cl,1
1986,unnamed,CCC1(CC)C(=N)NC(=S)NC1=O,0
1987,unnamed,CC(O)CS(=O)(=O)O,0
1988,Otamixaban,C[C@H]([C@@H](CC1=CC(=CC=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC=[N+](C=C3)[O-],1
1989,Deferoxamine hydrochloride,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.Cl,1
1990,unnamed,CCCCOC(=O)C1CC2OC2CC1C(=O)OCCCCOC(=O)C1CC2OC2CC1C(=O)OCCCC,0
1991,(E)-3-Methylglutaconyl-1-CoA,C/C(=C\\C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)/CC(=O)O,1
1992,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-)",C[C@@H]([C@H](C)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
1993,(Glc)3(GlcNAc)2(Man)9(PP-Dol)1,CC(CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)NC(=O)C)O)NC(=O)C,1
1994,unnamed,CC(C)(O)S(=O)(=O)O,0
1995,unnamed,CCCN=c1ssc(=O)n1CCC,0
1996,unnamed,N=c1[nH]c(=O)c2nn(-c3ccc(C(=O)O)cc3)nc2[nH]1,0
1997,unnamed,C=Cc1cc[n+](CCCCCCCCCCCC)cc1,0
1998,N-[4-(aminomethyl)phenyl]methanesulfonamide,CS(=O)(=O)NC1=CC=C(C=C1)CN,1
1999,unnamed,Nc1cc(Cl)c(S(=O)(=O)O)cc1Cl,0
2000,Normosang,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4C)C=C)C(=C3CCC(=O)O)C)CCC(=O)O.C(C[C@@H](C(=O)O)N)CN=C(N)N.[Fe+2],1
2001,unnamed,Nc1nc(Cl)c2nc(Cl)[nH]c2n1,0
2002,(s)-Atrolactic acid,C[C@](C1=CC=CC=C1)(C(=O)O)O,1
2003,unnamed,C#CCN(C)Cc1ccccc1,0
2004,Sivelestat,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)O,1
2005,Bromelains,CCCC(C)C1(C(=O)NC(=O)N=C1[O-])CC.[Na+],1
2006,1-(2-Aminoethyl)-3-phenylurea,C1=CC=C(C=C1)NC(=O)NCCN,1
2007,unnamed,O=C(CS)Nc1cccc(O)c1,0
2008,unnamed,COc1cc(C2OCC3C(c4ccc(O)c(OC)c4)OCC23)ccc1O,0
2009,"[[(2R,3S,4R,5R)-5-(3-carbamoyl-5-fluoro-2-oxopyrazin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",C1=C(N=C(C(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)C(=O)N)F,1
2010,1-acetyl-N-methyl-N-propan-2-ylpiperidine-4-carboxamide,CC(C)N(C)C(=O)C1CCN(CC1)C(=O)C,1
2011,unnamed,O=c1[nH]n(-c2ccccc2)c(=O)cc1Cl,0
2012,unnamed,Nc1ccc(-c2ccc(N)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,0
2013,unnamed,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(N)=C(OC)C3=O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,0
2014,unnamed,O=CNc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,0
2015,"5-[[(2-bromoethylamino)-(ethylamino)phosphoryl]oxymethyl]-N,N-dihydroxy-1-methylimidazol-2-amine",CCN[P@](=O)(NCCBr)OCC1=CN=C(N1C)N(O)O,1
2016,Entresto,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-].CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)[O-].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)[O-].O.O.O.O.O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1
2017,Silver,[Ag],1
2018,3-(1H-imidazol-3-ium-4-yl)-L-alanine,C1=C(NC=[NH+]1)C[C@@H](C(=O)O)N,1
2019,unnamed,S=C(Nc1ccc2c3c(cccc13)CC2)Nc1ccc2c3c(cccc13)CC2,0
2020,Canrenone,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C,1
2021,Cobicistat,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,1
2022,"(5S)-5-(3-{3-chloro-5-[(2-chlorophenyl)methoxy]phenyl}-2-oxo[2H-[1,3'-bipyridine]]-5-yl)pyrimidine-2,4(3H,5H)-dione",C1=CC=C(C(=C1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CNC(=O)NC5=O)Cl)Cl,1
2023,unnamed,Cn1c(=O)c2c(nc(CCCCCc3nc4c(c(=O)n(C)c(=O)n4C)n3C)n2C)n(C)c1=O,0
2024,unnamed,Cc1ccccc1-c1nc2ccc(N)nc2nc1N,0
2025,Cromolyn sodium,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+],1
2026,Paraquat,C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C,1
2027,unnamed,CN(C)N(CCO)CCO,0
2028,L-gamma-glutamyl-L-cysteinate(1-),C(CC(=O)N[C@@H](CS)C(=O)[O-])[C@@H](C(=O)[O-])[NH3+],1
2029,Quinolinic acid,C1=CC(=C(N=C1)C(=O)O)C(=O)O,1
2030,beta-D-Fructopyranose,C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,1
2031,unnamed,O=S(=O)(OCCSS(=O)(=O)c1ccccc1)c1ccccc1,0
2032,"N,N'-bis(3-ammoniopropyl)butane-1,4-diaminium",C(CC[NH2+]CCC[NH3+])C[NH2+]CCC[NH3+],1
2033,(S)-n-methyl-1-(4-fluorophenyl)ethylamine,C[C@@H](C1=CC=C(C=C1)F)NC,1
2034,unnamed,Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,0
2035,unnamed,CC(C)CCN(CCC(C)C)CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CN(CCC(C)C)CCC(C)C)cc2)cc1,0
2036,unnamed,CCCCCCCCCCCCCOC(=O)CC(C(=O)OCCCCCCCCCCCCC)S(=O)(=O)O,0
2037,unnamed,O=C1NC(=O)C(CCCCO)N1,0
2038,protoporphyrin IX,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C,1
2039,Clevudine,CC1=CN(C(=O)NC1=O)[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)F,1
2040,2-[(methylsulfonyl)methyl]-1H-benzimidazole,CS(=O)(=O)CC1=NC2=CC=CC=C2N1,1
2041,unnamed,Oc1nnc(O)c2c1[nH]c(=S)n2-c1ccccc1,0
2042,Apremilast,CCOC1=C(C=CC(=C1)[C@@H](CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC,1
2043,CID 23724459,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O,1
2044,unnamed,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0
2045,CID 101731853,CC[C@@H](C)[C@@H](C(=N[C@H](CS)C(=N[C@@H](C(C)O)C(=N[C@@H](CCCNC(=N)N)[C]=O)O)O)O)N=C([C@H](CS)N=C([C@H](CCCNC(=N)N)N=C([C@H](CS)N=C([C@@H](C(C)C)N=C(CN=C([C@H](CCCNC(=N)N)N=C([C@H](CCCNC(=N)N)N=C([C@H](CS)N=C([C@H](CC(C)C)N=C([C@H](CS)N=C(C(CCCNC(=N)N)N=C([C@H](CS)N=C([C@@H](CC1=CC=CC=C1)N=C(CN)O)O)O)O)O)O)O)O)O)O)O)O)O)O,1
2046,"(1R,4S,5'S,6R,6'R,8R,10E,12S,13S,14E,16E,20R,21R,24S)-6'-[(2R)-Butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
2047,unnamed,CC12CCC(c3no[n+]([O-])c31)C2(C)C,0
2048,unnamed,CN(C)C1=[S+][Zn-2]2(S1)SC(N(C)C)=[S+]2,0
2049,unnamed,c1ccn2nncc2c1,0
2050,unnamed,O=S1(=O)Oc2cccc3cccc1c23,0
2051,unnamed,OCC(O)C1O[Sb](O)(O)(O)OC1C(O)CO,0
2052,unnamed,CCOC(=O)SC1=NC(C)=CC(C)(C)S1,0
2053,2H-chromene-3-carboxamide,C1C(=CC2=CC=CC=C2O1)C(=O)N,1
2054,unnamed,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,0
2055,Centhaquine,CC1=CC(=CC=C1)N2CCN(CC2)CCC3=NC4=CC=CC=C4C=C3,1
2056,3-Dehydrosphinganinium(1+),CCCCCCCCCCCCCCCC(=O)[C@H](CO)[NH3+],1
2057,Nebivolol,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,1
2058,unnamed,c1cc(-c2nc3sc(-c4ccncc4)nc3s2)ccn1,0
2059,2-(Isopropylamino)-1H-benzoimidazole,CC(C)NC1=NC2=CC=CC=C2N1,1
2060,3-hydroxybut-3-enoic Acid,C=C(CC(=O)O)O,1
